[2024-06-23T01:07:12.369+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-23T01:07:12.392+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: pokemon_example.metricspokemonweights manual__2024-06-23T01:05:39.505161+00:00 [queued]>
[2024-06-23T01:07:12.399+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: pokemon_example.metricspokemonweights manual__2024-06-23T01:05:39.505161+00:00 [queued]>
[2024-06-23T01:07:12.400+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-06-23T01:07:12.413+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonVirtualenvDecoratedOperator): metricspokemonweights> on 2024-06-23 01:05:39.505161+00:00
[2024-06-23T01:07:12.419+0000] {warnings.py:110} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=6957) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-06-23T01:07:12.420+0000] {standard_task_runner.py:63} INFO - Started process 6958 to run task
[2024-06-23T01:07:12.421+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'pokemon_example', 'metricspokemonweights', 'manual__2024-06-23T01:05:39.505161+00:00', '--job-id', '93', '--raw', '--subdir', 'DAGS_FOLDER/python_operators.py', '--cfg-path', '/tmp/tmpep9_7qjn']
[2024-06-23T01:07:12.422+0000] {standard_task_runner.py:91} INFO - Job 93: Subtask metricspokemonweights
[2024-06-23T01:07:12.461+0000] {task_command.py:426} INFO - Running <TaskInstance: pokemon_example.metricspokemonweights manual__2024-06-23T01:05:39.505161+00:00 [running]> on host c357804a93ab
[2024-06-23T01:07:12.566+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='pokemon_example' AIRFLOW_CTX_TASK_ID='metricspokemonweights' AIRFLOW_CTX_EXECUTION_DATE='2024-06-23T01:05:39.505161+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-06-23T01:05:39.505161+00:00'
[2024-06-23T01:07:12.567+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-06-23T01:07:12.568+0000] {process_utils.py:183} INFO - Executing cmd: /home/***/.local/bin/python -m virtualenv /tmp/venv_royc86n --system-site-packages --python=python
[2024-06-23T01:07:12.569+0000] {process_utils.py:187} INFO - Output:
[2024-06-23T01:07:13.278+0000] {process_utils.py:191} INFO - created virtual environment CPython3.12.3.final.0-64 in 231ms
[2024-06-23T01:07:13.279+0000] {process_utils.py:191} INFO -   creator CPython3Posix(dest=/tmp/venv_royc86n, clear=False, no_vcs_ignore=False, global=True)
[2024-06-23T01:07:13.279+0000] {process_utils.py:191} INFO -   seeder FromAppData(download=False, pip=bundle, via=copy, app_data_dir=/home/***/.local/share/virtualenv)
[2024-06-23T01:07:13.280+0000] {process_utils.py:191} INFO -     added seed packages: pip==24.0
[2024-06-23T01:07:13.280+0000] {process_utils.py:191} INFO -   activators BashActivator,CShellActivator,FishActivator,NushellActivator,PowerShellActivator,PythonActivator
[2024-06-23T01:07:13.301+0000] {process_utils.py:183} INFO - Executing cmd: /tmp/venv_royc86n/bin/pip install -r /tmp/venv_royc86n/requirements.txt
[2024-06-23T01:07:13.301+0000] {process_utils.py:187} INFO - Output:
[2024-06-23T01:07:18.124+0000] {process_utils.py:191} INFO - 
[2024-06-23T01:07:18.125+0000] {process_utils.py:191} INFO - [notice] A new release of pip is available: 24.0 -> 24.1
[2024-06-23T01:07:18.126+0000] {process_utils.py:191} INFO - [notice] To update, run: python -m pip install --upgrade pip
[2024-06-23T01:07:18.249+0000] {process_utils.py:183} INFO - Executing cmd: /tmp/venv_royc86n/bin/python /tmp/venv-call526ci2oo/script.py /tmp/venv-call526ci2oo/script.in /tmp/venv-call526ci2oo/script.out /tmp/venv-call526ci2oo/string_args.txt /tmp/venv-call526ci2oo/termination.log
[2024-06-23T01:07:18.250+0000] {process_utils.py:187} INFO - Output:
[2024-06-23T01:07:20.447+0000] {process_utils.py:191} INFO - ----------------------------------------------------------------------------------------------------
[2024-06-23T01:07:20.447+0000] {process_utils.py:191} INFO - raw data:
[2024-06-23T01:07:20.448+0000] {process_utils.py:191} INFO - name        url                                       weight    parent_cluster    parent_centroid    deviation_factor
[2024-06-23T01:07:20.597+0000] {process_utils.py:191} INFO -      81  poliwrath            839.234
[2024-06-23T01:07:20.598+0000] {process_utils.py:191} INFO -      82  abra                 199.601
[2024-06-23T01:07:20.598+0000] {process_utils.py:191} INFO -      83  kadabra              839.234
[2024-06-23T01:07:20.598+0000] {process_utils.py:191} INFO -      84  alakazam             199.601
[2024-06-23T01:07:20.599+0000] {process_utils.py:191} INFO -      85  machop               199.601
[2024-06-23T01:07:20.599+0000] {process_utils.py:191} INFO -      86  machoke              839.234
[2024-06-23T01:07:20.600+0000] {process_utils.py:191} INFO -      87  machamp              839.234
[2024-06-23T01:07:20.600+0000] {process_utils.py:191} INFO -      88  bellsprout           199.601
[2024-06-23T01:07:20.600+0000] {process_utils.py:191} INFO -      89  weepinbell           199.601
[2024-06-23T01:07:20.601+0000] {process_utils.py:191} INFO -      90  victreebel           199.601
[2024-06-23T01:07:20.601+0000] {process_utils.py:191} INFO -      91  tentacool            199.601
[2024-06-23T01:07:20.602+0000] {process_utils.py:191} INFO -      92  tentacruel           839.234
[2024-06-23T01:07:20.602+0000] {process_utils.py:191} INFO -      93  geodude              199.601
[2024-06-23T01:07:20.602+0000] {process_utils.py:191} INFO -      94  graveler             839.234
[2024-06-23T01:07:20.602+0000] {process_utils.py:191} INFO -      95  golem               2681.25
[2024-06-23T01:07:20.603+0000] {process_utils.py:191} INFO -      96  ponyta               199.601
[2024-06-23T01:07:20.603+0000] {process_utils.py:191} INFO -      97  rapidash             839.234
[2024-06-23T01:07:20.603+0000] {process_utils.py:191} INFO -      98  slowpoke             199.601
[2024-06-23T01:07:20.604+0000] {process_utils.py:191} INFO -      99  slowbro              839.234
[2024-06-23T01:07:20.604+0000] {process_utils.py:191} INFO -     100  magnemite            199.601
[2024-06-23T01:07:20.605+0000] {process_utils.py:191} INFO -     101  magneton             839.234
[2024-06-23T01:07:20.605+0000] {process_utils.py:191} INFO -     102  farfetchd            199.601
[2024-06-23T01:07:20.605+0000] {process_utils.py:191} INFO -     103  doduo                199.601
[2024-06-23T01:07:20.605+0000] {process_utils.py:191} INFO -     104  dodrio               839.234
[2024-06-23T01:07:20.606+0000] {process_utils.py:191} INFO -     105  seel                 839.234
[2024-06-23T01:07:20.606+0000] {process_utils.py:191} INFO -     106  dewgong              839.234
[2024-06-23T01:07:20.606+0000] {process_utils.py:191} INFO -     107  grimer               199.601
[2024-06-23T01:07:20.607+0000] {process_utils.py:191} INFO -     108  muk                  199.601
[2024-06-23T01:07:20.607+0000] {process_utils.py:191} INFO -     109  shellder             199.601
[2024-06-23T01:07:20.607+0000] {process_utils.py:191} INFO -     110  cloyster             839.234
[2024-06-23T01:07:20.608+0000] {process_utils.py:191} INFO -     111  gastly               199.601
[2024-06-23T01:07:20.608+0000] {process_utils.py:191} INFO -     112  haunter              199.601
[2024-06-23T01:07:20.608+0000] {process_utils.py:191} INFO -     113  gengar               199.601
[2024-06-23T01:07:20.609+0000] {process_utils.py:191} INFO -     114  onix                2681.25
[2024-06-23T01:07:20.609+0000] {process_utils.py:191} INFO -     115  drowzee              199.601
[2024-06-23T01:07:20.610+0000] {process_utils.py:191} INFO -     116  hypno                839.234
[2024-06-23T01:07:20.610+0000] {process_utils.py:191} INFO -     117  krabby               199.601
[2024-06-23T01:07:20.610+0000] {process_utils.py:191} INFO -     118  kingler              839.234
[2024-06-23T01:07:20.611+0000] {process_utils.py:191} INFO -     119  voltorb              199.601
[2024-06-23T01:07:20.611+0000] {process_utils.py:191} INFO -     120  electrode            839.234
[2024-06-23T01:07:20.611+0000] {process_utils.py:191} INFO -     121  exeggcute            199.601
[2024-06-23T01:07:20.612+0000] {process_utils.py:191} INFO -     122  exeggutor            839.234
[2024-06-23T01:07:20.612+0000] {process_utils.py:191} INFO -     123  cubone               199.601
[2024-06-23T01:07:20.613+0000] {process_utils.py:191} INFO -     124  marowak              199.601
[2024-06-23T01:07:20.613+0000] {process_utils.py:191} INFO -     125  hitmonlee            199.601
[2024-06-23T01:07:20.613+0000] {process_utils.py:191} INFO -     126  hitmonchan           199.601
[2024-06-23T01:07:20.614+0000] {process_utils.py:191} INFO -     127  lickitung            839.234
[2024-06-23T01:07:20.614+0000] {process_utils.py:191} INFO -     128  koffing              199.601
[2024-06-23T01:07:20.614+0000] {process_utils.py:191} INFO -     129  weezing              199.601
[2024-06-23T01:07:20.615+0000] {process_utils.py:191} INFO -     130  rhyhorn              839.234
[2024-06-23T01:07:20.615+0000] {process_utils.py:191} INFO -     131  rhydon               839.234
[2024-06-23T01:07:20.615+0000] {process_utils.py:191} INFO -     132  chansey              199.601
[2024-06-23T01:07:20.616+0000] {process_utils.py:191} INFO -     133  tangela              199.601
[2024-06-23T01:07:20.616+0000] {process_utils.py:191} INFO -     134  kangaskhan           839.234
[2024-06-23T01:07:20.617+0000] {process_utils.py:191} INFO -     135  horsea               199.601
[2024-06-23T01:07:20.617+0000] {process_utils.py:191} INFO -     136  seadra               199.601
[2024-06-23T01:07:20.617+0000] {process_utils.py:191} INFO -     137  goldeen              199.601
[2024-06-23T01:07:20.618+0000] {process_utils.py:191} INFO -     138  seaking              199.601
[2024-06-23T01:07:20.618+0000] {process_utils.py:191} INFO -     139  staryu               199.601
[2024-06-23T01:07:20.618+0000] {process_utils.py:191} INFO -     140  magnemite            199.601
[2024-06-23T01:07:20.619+0000] {process_utils.py:191} INFO -     141  magneton             839.234
[2024-06-23T01:07:20.619+0000] {process_utils.py:191} INFO -     142  farfetchd            199.601
[2024-06-23T01:07:20.619+0000] {process_utils.py:191} INFO -     143  doduo                199.601
[2024-06-23T01:07:20.620+0000] {process_utils.py:191} INFO -     144  dodrio               839.234
[2024-06-23T01:07:20.620+0000] {process_utils.py:191} INFO -     145  seel                 839.234
[2024-06-23T01:07:20.620+0000] {process_utils.py:191} INFO -     146  dewgong              839.234
[2024-06-23T01:07:20.621+0000] {process_utils.py:191} INFO -     147  grimer               199.601
[2024-06-23T01:07:20.621+0000] {process_utils.py:191} INFO -     148  muk                  199.601
[2024-06-23T01:07:20.621+0000] {process_utils.py:191} INFO -     149  shellder             199.601
[2024-06-23T01:07:20.622+0000] {process_utils.py:191} INFO -     150  cloyster             839.234
[2024-06-23T01:07:20.622+0000] {process_utils.py:191} INFO -     151  gastly               199.601
[2024-06-23T01:07:20.622+0000] {process_utils.py:191} INFO -     152  haunter              199.601
[2024-06-23T01:07:20.623+0000] {process_utils.py:191} INFO -     153  gengar               199.601
[2024-06-23T01:07:20.623+0000] {process_utils.py:191} INFO -     154  onix                2681.25
[2024-06-23T01:07:20.624+0000] {process_utils.py:191} INFO -     155  drowzee              199.601
[2024-06-23T01:07:20.624+0000] {process_utils.py:191} INFO -     156  hypno                839.234
[2024-06-23T01:07:20.624+0000] {process_utils.py:191} INFO -     157  krabby               199.601
[2024-06-23T01:07:20.625+0000] {process_utils.py:191} INFO -     158  kingler              839.234
[2024-06-23T01:07:20.625+0000] {process_utils.py:191} INFO -     159  voltorb              199.601
[2024-06-23T01:07:20.625+0000] {process_utils.py:191} INFO -     160  electrode            839.234
[2024-06-23T01:07:20.626+0000] {process_utils.py:191} INFO -     161  exeggcute            199.601
[2024-06-23T01:07:20.626+0000] {process_utils.py:191} INFO -     162  exeggutor            839.234
[2024-06-23T01:07:20.626+0000] {process_utils.py:191} INFO -     163  cubone               199.601
[2024-06-23T01:07:20.627+0000] {process_utils.py:191} INFO -     164  marowak              199.601
[2024-06-23T01:07:20.627+0000] {process_utils.py:191} INFO -     165  hitmonlee            199.601
[2024-06-23T01:07:20.628+0000] {process_utils.py:191} INFO -     166  hitmonchan           199.601
[2024-06-23T01:07:20.628+0000] {process_utils.py:191} INFO -     167  lickitung            839.234
[2024-06-23T01:07:20.628+0000] {process_utils.py:191} INFO -     168  koffing              199.601
[2024-06-23T01:07:20.629+0000] {process_utils.py:191} INFO -     169  weezing              199.601
[2024-06-23T01:07:20.629+0000] {process_utils.py:191} INFO -     170  rhyhorn              839.234
[2024-06-23T01:07:20.629+0000] {process_utils.py:191} INFO -     171  rhydon               839.234
[2024-06-23T01:07:20.630+0000] {process_utils.py:191} INFO -     172  chansey              199.601
[2024-06-23T01:07:20.630+0000] {process_utils.py:191} INFO -     173  tangela              199.601
[2024-06-23T01:07:20.631+0000] {process_utils.py:191} INFO -     174  kangaskhan           839.234
[2024-06-23T01:07:20.631+0000] {process_utils.py:191} INFO -     175  horsea               199.601
[2024-06-23T01:07:20.631+0000] {process_utils.py:191} INFO -     176  seadra               199.601
[2024-06-23T01:07:20.632+0000] {process_utils.py:191} INFO -     177  goldeen              199.601
[2024-06-23T01:07:20.632+0000] {process_utils.py:191} INFO -     178  seaking              199.601
[2024-06-23T01:07:20.632+0000] {process_utils.py:191} INFO -     179  staryu               199.601
[2024-06-23T01:07:20.633+0000] {process_utils.py:191} INFO -     180  starmie              839.234
[2024-06-23T01:07:20.633+0000] {process_utils.py:191} INFO -     181  mr-mime              839.234
[2024-06-23T01:07:20.633+0000] {process_utils.py:191} INFO -     182  scyther              839.234
[2024-06-23T01:07:20.634+0000] {process_utils.py:191} INFO -     183  jynx                 199.601
[2024-06-23T01:07:20.634+0000] {process_utils.py:191} INFO -     184  electabuzz           199.601
[2024-06-23T01:07:20.634+0000] {process_utils.py:191} INFO -     185  magmar               199.601
[2024-06-23T01:07:20.635+0000] {process_utils.py:191} INFO -     186  pinsir               839.234
[2024-06-23T01:07:20.635+0000] {process_utils.py:191} INFO -     187  tauros               839.234
[2024-06-23T01:07:20.636+0000] {process_utils.py:191} INFO -     188  magikarp             199.601
[2024-06-23T01:07:20.636+0000] {process_utils.py:191} INFO -     189  gyarados            2681.25
[2024-06-23T01:07:20.636+0000] {process_utils.py:191} INFO -     190  lapras              2681.25
[2024-06-23T01:07:20.637+0000] {process_utils.py:191} INFO -     191  ditto                199.601
[2024-06-23T01:07:20.637+0000] {process_utils.py:191} INFO -     192  eevee                199.601
[2024-06-23T01:07:20.637+0000] {process_utils.py:191} INFO -     193  vaporeon             199.601
[2024-06-23T01:07:20.638+0000] {process_utils.py:191} INFO -     194  jolteon              199.601
[2024-06-23T01:07:20.638+0000] {process_utils.py:191} INFO -     195  flareon              199.601
[2024-06-23T01:07:20.638+0000] {process_utils.py:191} INFO -     196  porygon              199.601
[2024-06-23T01:07:20.639+0000] {process_utils.py:191} INFO -     197  omanyte              199.601
[2024-06-23T01:07:20.639+0000] {process_utils.py:191} INFO -     198  omastar              199.601
[2024-06-23T01:07:20.639+0000] {process_utils.py:191} INFO -     199  kabuto               199.601
[2024-06-23T01:07:20.640+0000] {process_utils.py:191} INFO -     200  kabutops             199.601
[2024-06-23T01:07:20.640+0000] {process_utils.py:191} INFO -     201  aerodactyl           839.234
[2024-06-23T01:07:20.641+0000] {process_utils.py:191} INFO -     202  snorlax             2681.25
[2024-06-23T01:07:20.641+0000] {process_utils.py:191} INFO -     203  articuno             839.234
[2024-06-23T01:07:20.641+0000] {process_utils.py:191} INFO -     204  zapdos               839.234
[2024-06-23T01:07:20.642+0000] {process_utils.py:191} INFO -     205  moltres              839.234
[2024-06-23T01:07:20.642+0000] {process_utils.py:191} INFO -     206  dratini              199.601
[2024-06-23T01:07:20.642+0000] {process_utils.py:191} INFO -     207  dragonair            199.601
[2024-06-23T01:07:20.643+0000] {process_utils.py:191} INFO -     208  dragonite           2681.25
[2024-06-23T01:07:20.643+0000] {process_utils.py:191} INFO -     209  mewtwo               839.234
[2024-06-23T01:07:20.643+0000] {process_utils.py:191} INFO -     210  mew                  199.601
[2024-06-23T01:07:20.644+0000] {process_utils.py:191} INFO -     211  chikorita            199.601
[2024-06-23T01:07:20.644+0000] {process_utils.py:191} INFO -     212  bayleef              199.601
[2024-06-23T01:07:20.645+0000] {process_utils.py:191} INFO -     213  meganium             839.234
[2024-06-23T01:07:20.645+0000] {process_utils.py:191} INFO -     214  cyndaquil            199.601
[2024-06-23T01:07:20.645+0000] {process_utils.py:191} INFO -     215  quilava              199.601
[2024-06-23T01:07:20.646+0000] {process_utils.py:191} INFO -     216  typhlosion           839.234
[2024-06-23T01:07:20.646+0000] {process_utils.py:191} INFO -     217  totodile             199.601
[2024-06-23T01:07:20.646+0000] {process_utils.py:191} INFO -     218  croconaw             199.601
[2024-06-23T01:07:20.647+0000] {process_utils.py:191} INFO -     219  feraligatr           839.234
[2024-06-23T01:07:20.769+0000] {python.py:237} INFO - Done. Returned value was: None
[2024-06-23T01:07:20.770+0000] {taskinstance.py:441} INFO - ::group::Post task execution logs
[2024-06-23T01:07:20.778+0000] {taskinstance.py:1206} INFO - Marking task as SUCCESS. dag_id=pokemon_example, task_id=metricspokemonweights, run_id=manual__2024-06-23T01:05:39.505161+00:00, execution_date=20240623T010539, start_date=20240623T010712, end_date=20240623T010720
[2024-06-23T01:07:20.820+0000] {local_task_job_runner.py:240} INFO - Task exited with return code 0
[2024-06-23T01:07:20.835+0000] {taskinstance.py:3498} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2024-06-23T01:07:20.838+0000] {local_task_job_runner.py:222} INFO - ::endgroup::
